 beta____________________________________________________________________ (itvar004)____________________      4.1211127063834022E-02    
 beta_(final_value/initial_value)________________________________________ (xcm004)______________________      1.3694191271816127E+00    
 beta_(range_normalised)_________________________________________________ (nitvar004)___________________      4.0251378442276303E-02    
 dene____________________________________________________________________ (itvar005)____________________      8.1626109346450358E+19    
 dene_(final_value/initial_value)________________________________________ (xcm005)______________________      9.9716903326237794E-01    
 dene_(range_normalised)_________________________________________________ (nitvar005)___________________      6.2883785047398333E-02    
 hfact___________________________________________________________________ (itvar006)____________________      1.2000000000000000E+00    
 hfact_(final_value/initial_value)_______________________________________ (xcm006)______________________      1.0210295143930816E+00    
 hfact_(range_normalised)________________________________________________ (nitvar006)___________________      1.0000000000000000E+00    
 tfcth___________________________________________________________________ (itvar007)____________________      1.2999790489502860E+00    
 tfcth_(final_value/initial_value)_______________________________________ (xcm007)______________________      1.0000000000000000E+00    
 tfcth_(range_normalised)________________________________________________ (nitvar007)___________________      1.3953001138378743E-01    
 ohcth___________________________________________________________________ (itvar008)____________________      6.2836021861526714E-01    
 ohcth_(final_value/initial_value)_______________________________________ (xcm008)______________________      1.1434803284042996E+00    
 ohcth_(range_normalised)________________________________________________ (nitvar008)___________________      3.3851568929408986E-02    
 q_______________________________________________________________________ (itvar009)____________________      3.2499999999999996E+00    
 q_(final_value/initial_value)___________________________________________ (xcm009)______________________      8.5873917910437281E-01    
 q_(range_normalised)____________________________________________________ (nitvar009)___________________      0.0000000000000000E+00    
 bore____________________________________________________________________ (itvar010)____________________      2.3793418708878771E+00    
 bore_(final_value/initial_value)________________________________________ (xcm010)______________________      1.3204358889323498E+00    
 bore_(range_normalised)_________________________________________________ (nitvar010)___________________      2.3023655261493708E-01    
 coheof__________________________________________________________________ (itvar011)____________________      1.6462383133504901E+07    
 coheof_(final_value/initial_value)______________________________________ (xcm011)______________________      1.1714995817124014E+00    
 coheof_(range_normalised)_______________________________________________ (nitvar011)___________________      1.6378761895400301E-01    
 fvsbrnni________________________________________________________________ (itvar012)____________________      4.1889655804391951E-01    
 fvsbrnni_(final_value/initial_value)____________________________________ (xcm012)______________________      1.0220364348699436E+00    
 fvsbrnni_(range_normalised)_____________________________________________ (nitvar012)___________________      4.1831487291683639E-01    
 tdmptf__________________________________________________________________ (itvar013)____________________      2.6565315536470717E+01    
 tdmptf_(final_value/initial_value)______________________________________ (xcm013)______________________      1.0240746240168166E+00    
 tdmptf_(range_normalised)_______________________________________________ (nitvar013)___________________      2.6491807343814527E-01    
 thkcas__________________________________________________________________ (itvar014)____________________      2.9679403022244294E-01    
 thkcas_(final_value/initial_value)______________________________________ (xcm014)______________________      6.4205125579663347E-01    
 thkcas_(range_normalised)_______________________________________________ (nitvar014)___________________      2.5978318970783471E-01    
 thwcndut________________________________________________________________ (itvar015)____________________      1.1035008906066415E-02    
 thwcndut_(final_value/initial_value)____________________________________ (xcm015)______________________      1.3793761132583018E+00    
 thwcndut_(range_normalised)_____________________________________________ (nitvar015)___________________      3.2989227239852328E-02    
 fcutfsu_________________________________________________________________ (itvar016)____________________      7.4593635205629394E-01    
 fcutfsu_(final_value/initial_value)_____________________________________ (xcm016)______________________      9.9239918138784888E-01    
 fcutfsu_(range_normalised)______________________________________________ (nitvar016)___________________      5.5894625467339532E-01    
 cpttf___________________________________________________________________ (itvar017)____________________      8.2858873742895041E+04    
 cpttf_(final_value/initial_value)_______________________________________ (xcm017)______________________      1.1686967278342530E+00    
 cpttf_(range_normalised)________________________________________________ (nitvar017)___________________      7.1435494971580160E-01    
 ralpne__________________________________________________________________ (itvar018)____________________      9.5466403761030133E-02    
 ralpne_(final_value/initial_value)______________________________________ (xcm018)______________________      1.0131268828634716E+00    
 ralpne_(range_normalised)_______________________________________________ (nitvar018)___________________      9.0932807522060266E-01    
 oh_steel_frac___________________________________________________________ (itvar019)____________________      7.0981847479695792E-01    
 oh_steel_frac_(final_value/initial_value)_______________________________ (xcm019)______________________      9.2563812363240472E-01    
 oh_steel_frac_(range_normalised)________________________________________ (nitvar019)___________________      7.4691093234663630E-01    
 fimp(13)________________________________________________________________ (itvar020)____________________      8.9945414081675534E-04    
 fimp(13)_(final_value/initial_value)____________________________________ (xcm020)______________________      2.4582241392457136E+00    
 fimp(13)_(range_normalised)_____________________________________________ (nitvar020)___________________      8.9944504026179539E-02    
 dr_tf_wp________________________________________________________________ (itvar021)____________________      7.0758759511070934E-01    
 dr_tf_wp_(final_value/initial_value)____________________________________ (xcm021)______________________      1.3250703223062172E+00    
 dr_tf_wp_(range_normalised)_____________________________________________ (nitvar021)___________________      1.9224224694419331E-01    
 Beta_consistency__________________normalised_residue____________________ (eq_con001)___________________     -5.5511151231257827E-16    
 Global_power_balance_consistency__normalised_residue____________________ (eq_con002)___________________      2.2204460492503131E-16    
 Radial_build_consistency__________normalised_residue____________________ (eq_con011)___________________      8.8817841970012523E-16    
 Injection_power_upper_limit_____________________________________________ (ineq_con030)_________________      1.6666666666666665E+00    
 L-H_power_threshold_limit_______________________________________________ (ineq_con015)_________________      2.1946595375046807E-01    
 Net_electric_power_lower_limit__________________________________________ (ineq_con016)_________________      1.3313414826947074E+00    
 Beta_upper_limit________________________________________________________ (ineq_con024)_________________      6.8876221347527355E-01    
 Peak_toroidal_field_upper_limit_________________________________________ (ineq_con025)_________________      1.7998557500811163E-01    
 CS_coil_EOF_current_density_limit_______________________________________ (ineq_con026)_________________      1.0981851576757324E+00    
 CS_coil_BOP_current_density_limit_______________________________________ (ineq_con027)_________________      6.1966217489141839E-01    
 I_op_/_I_critical_(TF_coil)_____________________________________________ (ineq_con033)_________________      2.1434111475170807E+00    
 Dump_voltage_upper_limit________________________________________________ (ineq_con034)_________________      1.9360118894590661E-02    
 J_winding_pack/J_protection_limit_______________________________________ (ineq_con035)_________________      1.9760596845497247E-06    
 TF_coil_temp._margin_lower_limit________________________________________ (ineq_con036)_________________      1.5272354366750669E+00    
 CS_temperature_margin_lower_limit_______________________________________ (ineq_con060)_________________      3.6965146386069847E-06    
 taup/taueff_____________________________________________________________ (ineq_con062)_________________      6.6613381477509392E-16    
 Dump_time_set_by_VV_stress______________________________________________ (ineq_con065)_________________      1.8219977308750535E+00    
 CS_Tresca_yield_criterion_______________________________________________ (ineq_con072)_________________      5.4608412074983104E-01    
 ne0_>_neped_____________________________________________________________ (ineq_con081)_________________      6.7678347934918470E-01    
 Upper_Lim._on_Psep_*_Bt_/_q_A_R_________________________________________ (ineq_con068)_________________      1.1102230246251565E-15    
 TF_coil_case_stress_upper_limit_________________________________________ (ineq_con031)_________________      8.6745415232271306E-02    
 TF_coil_conduit_stress_upper_lim________________________________________ (ineq_con032)_________________      7.9733769297066770E-02    
 Density_upper_limit_____________________________________________________ (ineq_con005)_________________      4.4408920985006262E-16    
 Neutron_wall_load_upper_limit___________________________________________ (ineq_con008)_________________      3.4674543908229150E-01    
 Fusion_power_upper_limit________________________________________________ (ineq_con009)_________________      1.7763568394002505E-15    
 Burn_time_lower_limit___________________________________________________ (ineq_con013)_________________      1.0020105103085930E-01    
 # Final Feasible Point #
 # Power Reactor Costs (1990 US$) #
 First_wall_/_blanket_life_(years)_______________________________________ (fwbllife)____________________      4.2085794971321606E+00    
 Divertor_life_(years)___________________________________________________ (divlife.)____________________      1.7605085284853672E+01    
 Cost_of_electricity_(m$/kWh)____________________________________________ (coe)_________________________      2.8546474934507916E+02    
 # Detailed Costings (1990 US$) #
 Acc.22_multiplier_for_Nth_of_a_kind_____________________________________ (fkind)_______________________      1.0000000000000000E+00    
 Level_of_Safety_Assurance_______________________________________________ (lsa)_________________________              4    
 # Structures and Site Facilities #
 Site_improvements,_facilities,_land_(M$)________________________________ (c211)________________________      3.5200000000000003E+01    
 Reactor_building_cost_(M$)______________________________________________ (c212)________________________      5.6843793295082742E+02    
 Turbine_building_cost_(M$)______________________________________________ (c213)________________________      3.8000000000000000E+01    
 Reactor_maintenance_building_cost_(M$)__________________________________ (c2141)_______________________      1.1512787762319059E+02    
 Warm_shop_cost_(M$)_____________________________________________________ (c2142)_______________________      6.1526018725941391E+01    
 Tritium_building_cost_(M$)______________________________________________ (c215)________________________      1.4799999999999999E+01    
 Electrical_equipment_building_cost_(M$)_________________________________ (c216)________________________      1.9947998173622945E+01    
 Additional_buildings_cost_(M$)__________________________________________ (c2171)_______________________      1.8000000000000000E+01    
 Control_room_buildings_cost_(M$)________________________________________ (c2172)_______________________      2.1000000000000000E+01    
 Shop_and_warehouses_cost_(M$)___________________________________________ (c2173)_______________________      1.1499999999999998E+01    
 Cryogenic_building_cost_(M$)____________________________________________ (c2174)_______________________      8.1050429919109668E+00    
 Total_account_21_cost_(M$)______________________________________________ (c21)_________________________      9.1164487046549334E+02    
 # Reactor Systems #
 First_wall_cost_(M$)____________________________________________________ (c2211)_______________________      2.3454796700227880E+02    
 Blanket_beryllium_cost_(M$)_____________________________________________ (c22121)______________________      3.2177817917540386E+02    
 Blanket_breeder_material_cost_(M$)______________________________________ (c22122)______________________      7.8856463242440691E+02    
 Blanket_stainless_steel_cost_(M$)_______________________________________ (c22123)______________________      9.9489256849825281E+01    
 Blanket_vanadium_cost_(M$)______________________________________________ (c22124)______________________      0.0000000000000000E+00    
 Blanket_total_cost_(M$)_________________________________________________ (c2212)_______________________      1.2098320684496362E+03    
 Bulk_shield_cost_(M$)___________________________________________________ (c22131)______________________      9.5170128515414291E+01    
 Penetration_shielding_cost_(M$)_________________________________________ (c22132)______________________      9.5170128515414291E+01    
 Total_shield_cost_(M$)__________________________________________________ (c2213)_______________________      1.9034025703082858E+02    
 Total_support_structure_cost_(M$)_______________________________________ (c2214)_______________________      6.2038205204599812E+01    
 Divertor_cost_(M$)______________________________________________________ (c2215)_______________________      5.2725977823728208E+01    
 Total_account_221_cost_(M$)_____________________________________________ (c221)________________________      1.7494844755110714E+03    
 # Magnets #
 TF_coil_conductor_cost_(M$)_____________________________________________ (c22211)______________________      2.7772980378914150E+02    
 TF_coil_winding_cost_(M$)_______________________________________________ (c22212)______________________      7.4465648134984932E+01    
 TF_coil_case_cost_(M$)__________________________________________________ (c22213)______________________      6.4499854246178620E+02    
 TF_intercoil_structure_cost_(M$)________________________________________ (c22214)______________________      2.5352294448798969E+02    
 TF_coil_gravity_support_structure_(M$)__________________________________ (c22215)______________________      7.3174939272478937E+01    
 TF_magnet_assemblies_cost_(M$)__________________________________________ (c2221)_______________________      1.3238918781463813E+03    
 PF_coil_conductor_cost_(M$)_____________________________________________ (c22221)______________________      6.0056785133553365E+02    
 PF_coil_winding_cost_(M$)_______________________________________________ (c22222)______________________      9.7636055867722305E+01    
 PF_coil_case_cost_(M$)__________________________________________________ (c22223)______________________      2.2286662460688569E+02    
 PF_coil_support_structure_cost_(M$)_____________________________________ (c22224)______________________      1.6655199537431987E+01    
 PF_magnet_assemblies_cost_(M$)__________________________________________ (c2222)_______________________      9.3772573134757363E+02    
 Vacuum_vessel_assembly_cost_(M$)________________________________________ (c2223)_______________________      3.0673730490133846E+02    
 Total_account_222_cost_(M$)_____________________________________________ (c222)________________________      2.5683549143952932E+03    
 # Power Injection #
 ECH_system_cost_(M$)____________________________________________________ (c2231)_______________________      2.2500000000000000E+02    
 Lower_hybrid_system_cost_(M$)___________________________________________ (c2232)_______________________      0.0000000000000000E+00    
 Neutral_beam_system_cost_(M$)___________________________________________ (c2233)_______________________      0.0000000000000000E+00    
 Total_account_223_cost_(M$)_____________________________________________ (c223)________________________      2.2500000000000000E+02    
 # Vacuum Systems #
 High_vacuum_pumps_cost_(M$)_____________________________________________ (c2241)_______________________      1.9109999999999999E+01    
 Backing_pumps_cost_(M$)_________________________________________________ (c2242)_______________________      4.6799999999999997E+00    
 Vacuum_duct_cost_(M$)___________________________________________________ (c2243)_______________________      3.4093382546935111E+00    
 Valves_cost_(M$)________________________________________________________ (c2244)_______________________      7.5757806815290190E+00    
 Duct_shielding_cost_(M$)________________________________________________ (c2245)_______________________      0.0000000000000000E+00    
 Instrumentation_cost_(M$)_______________________________________________ (c2246)_______________________      1.3000000000000000E+00    
 Total_account_224_cost_(M$)_____________________________________________ (c224)________________________      3.6075118936222530E+01    
 # Power Conditioning #
 TF_coil_power_supplies_cost_(M$)________________________________________ (c22511)______________________      4.7358751539018140E+00    
 TF_coil_breakers_cost_(M$)______________________________________________ (c22512)______________________      3.3771832861913907E+01    
 TF_coil_dump_resistors_cost_(M$)________________________________________ (c22513)______________________      3.0271131464207283E+01    
 TF_coil_instrumentation_and_control_(M$)________________________________ (c22514)______________________      4.7999999999999998E+00    
 TF_coil_bussing_cost_(M$)_______________________________________________ (c22515)______________________      3.4877781129259517E+01    
 Total,_TF_coil_power_costs_(M$)_________________________________________ (c2251)_______________________      1.0845662060928252E+02    
 PF_coil_power_supplies_cost_(M$)________________________________________ (c22521)______________________      4.6587400661486349E+00    
 PF_coil_instrumentation_and_control_(M$)________________________________ (c22522)______________________      3.5999999999999996E+00    
 PF_coil_bussing_cost_(M$)_______________________________________________ (c22523)______________________      1.2465599999999998E+01    
 PF_coil_burn_power_supplies_cost_(M$)___________________________________ (c22524)______________________      1.3057054083681978E+00    
 PF_coil_breakers_cost_(M$)______________________________________________ (c22525)______________________      1.4709370284405457E+01    
 PF_coil_dump_resistors_cost_(M$)________________________________________ (c22526)______________________      5.8510475933685688E+00    
 PF_coil_ac_breakers_cost_(M$)___________________________________________ (c22527)______________________      8.9999999999999991E-01    
 Total,_PF_coil_power_costs_(M$)_________________________________________ (c2252)_______________________      4.3490463352290860E+01    
 Total,_energy_storage_cost_(M$)_________________________________________ (c2253)_______________________      3.9315742764163545E+01    
 Total_account_225_cost_(M$)_____________________________________________ (c225)________________________      1.9126282672573694E+02    
 # Heat Transport System #
 Pumps_and_piping_system_cost_(M$)_______________________________________ (cpp)_________________________      5.5654858034054861E+01    
 Primary_heat_exchanger_cost_(M$)________________________________________ (chx)_________________________      1.1886330287037865E+02    
 Total,_reactor_cooling_system_cost_(M$)_________________________________ (c2261)_______________________      1.7451816090443350E+02    
 Pumps,_piping_cost_(M$)_________________________________________________ (cppa)________________________      3.0374513081162039E+01    
 Total,_auxiliary_cooling_system_cost_(M$)_______________________________ (c2262)_______________________      3.0374513081162039E+01    
 Total,_cryogenic_system_cost_(M$)_______________________________________ (c2263)_______________________      2.1185249485325872E+02    
 Total_account_226_cost_(M$)_____________________________________________ (c226)________________________      4.1674516883885428E+02    
 # Fuel Handling System #
 Fuelling_system_cost_(M$)_______________________________________________ (c2271)_______________________      2.2300000000000001E+01    
 Fuel_processing_and_purification_cost_(M$)______________________________ (c2272)_______________________      1.4338186021249891E+02    
 Atmospheric_recovery_systems_cost_(M$)__________________________________ (c2273)_______________________      7.2375445123281523E+01    
 Nuclear_building_ventilation_cost_(M$)__________________________________ (c2274)_______________________      8.2512228423398582E+01    
 Total_account_227_cost_(M$)_____________________________________________ (c227)________________________      3.2056953375917902E+02    
 # Instrumentation and Control #
 Instrumentation_and_control_cost_(M$)___________________________________ (c228)________________________      1.5000000000000000E+02    
 # Maintenance Equipment #
 Maintenance_equipment_cost_(M$)_________________________________________ (c229)________________________      1.2500000000000000E+02    
 # Total Account 22 Cost #
 Total_account_22_cost_(M$)______________________________________________ (c22)_________________________      5.7824920381663578E+03    
 # Turbine Plant Equipment #
 Turbine_plant_equipment_cost_(M$)_______________________________________ (c23)_________________________      2.8956573848786479E+02    
 # Electric Plant Equipment #
 Switchyard_equipment_cost_(M$)__________________________________________ (c241)________________________      1.8399999999999999E+01    
 Transformers_cost_(M$)__________________________________________________ (c242)________________________      1.0058744803256642E+01    
 Low_voltage_equipment_cost_(M$)_________________________________________ (c243)________________________      1.0623930144183431E+01    
 Diesel_backup_equipment_cost_(M$)_______________________________________ (c244)________________________      6.7999999999999998E+00    
 Auxiliary_facilities_cost_(M$)__________________________________________ (c245)________________________      1.5000000000000000E+00    
 Total_account_24_cost_(M$)______________________________________________ (c24)_________________________      4.7382674947440073E+01    
 # Miscellaneous Plant Equipment #
 Miscellaneous_plant_equipment_cost_(M$)_________________________________ (c25)_________________________      2.5000000000000000E+01    
 # Heat Rejection System #
 Heat_rejection_system_cost_(M$)_________________________________________ (c26)_________________________      9.0790157915779133E+01    
 # Plant Direct Cost #
 Plant_direct_cost_(M$)__________________________________________________ (cdirt)_______________________      7.1468754799829348E+03    
 # Reactor Core Cost #
 Reactor_core_cost_(M$)__________________________________________________ (crctcore)____________________      4.5428393899063649E+03    
 # Indirect Cost #
 Indirect_cost_(M$)______________________________________________________ (c9)__________________________      2.3834829725743084E+03    
 # Total Contingency #
 Total_contingency_(M$)__________________________________________________ (ccont)_______________________      1.8584198982486628E+03    
 # Constructed Cost #
 Constructed_cost_(M$)___________________________________________________ (concost)_____________________      1.1388778350805907E+04    
 # Interest during Construction #
 Interest_during_construction_(M$)_______________________________________ (moneyint)____________________      1.8791484278829751E+03    
 # Total Capital Investment #
 Total_capital_investment_(M$)___________________________________________ (capcost)_____________________      1.3267926778688883E+04    
 # Plant Availability #
 Allowable_blanket_neutron_fluence_(MW-yr/m2)____________________________ (abktflnc)____________________      5.0000000000000000E+00    
 Allowable_divertor_heat_fluence_(MW-yr/m2)______________________________ (adivflnc)____________________      7.0000000000000000E+00    
 First_wall_/_blanket_lifetime_(years)___________________________________ (bktlife)_____________________      4.2085794971321606E+00 OP 
 Divertor_lifetime_(years)_______________________________________________ (divlife)_____________________      1.7605085284853672E+01 OP 
 Heating/CD_system_lifetime_(years)______________________________________ (cdrlife)_____________________      4.2085794971321606E+00 OP 
 Total_plant_lifetime_(years)____________________________________________ (tlife)_______________________      3.0000000000000000E+01    
 Total_plant_availability_fraction_______________________________________ (cfactr)______________________      8.0000000000000004E-01    
 Number_of_fusion_cycles_to_reach_allowable_fw/blanket_DPA_______________ (bktcycles)___________________      9.9705814999593167E+03    
 # Plasma #
 Tokamak_aspect_ratio_=_Conventional,_itart_=_0__________________________ (itart)_______________________      0.0000000000000000E+00    
 Major_radius_(m)________________________________________________________ (rmajor)______________________      9.0000000000000000E+00 ITV
 Minor_radius_(m)________________________________________________________ (rminor)______________________      3.0000000000000000E+00    
 Aspect_ratio____________________________________________________________ (aspect)______________________      3.0000000000000000E+00    
 Elongation,_X-point_(input_value_used)__________________________________ (kappa)_______________________      1.8500000000000001E+00    
 Elongation,_95%_surface_(calculated_from_kappa)_________________________ (kappa95)_____________________      1.6517857142857142E+00    
 Elongation,_area_ratio_calc.____________________________________________ (kappaa)______________________      1.7187938085542793E+00    
 Triangularity,_X-point_(input_value_used)_______________________________ (triang)______________________      5.0000000000000000E-01    
 Triangularity,_95%_surface_(calculated_from_triang)_____________________ (triang95)____________________      3.3333333333333331E-01    
 Plasma_poloidal_perimeter_(m)___________________________________________ (pperim)______________________      2.7091538031966095E+01    
 Plasma_cross-sectional_area_(m2)________________________________________ (xarea)_______________________      4.8597750017907707E+01    
 Plasma_surface_area_(m2)________________________________________________ (sarea)_______________________      1.4856447647982704E+03 OP 
 Plasma_volume_(m3)______________________________________________________ (vol)_________________________      2.6884311938727396E+03 OP 
 Plasma_current_scaling_law_used_________________________________________ (icurr)_______________________              4    
 Plasma_current_(MA)_____________________________________________________ (plascur/1D6)_________________      2.1299210428239284E+01    
 Current_density_profile_factor__________________________________________ (alphaj)______________________      1.6936026936026933E+00    
 Plasma_internal_inductance,_li__________________________________________ (rli)_________________________      1.1497192581786173E+00    
 Vertical_field_at_plasma_(T)____________________________________________ (bvert)_______________________     -8.3933459494840568E-01    
 Vacuum_toroidal_field_at_R_(T)__________________________________________ (bt)__________________________      5.4465285333369744E+00 ITV
 Average_poloidal_field_(T)______________________________________________ (bp)__________________________      9.8796078627507700E-01    
 Total_field_(sqrt(bp^2_+_bt^2))_(T)_____________________________________ (btot)________________________      5.5354078060853906E+00    
 Safety_factor_on_axis___________________________________________________ (q0)__________________________      1.0000000000000000E+00    
 Safety_factor_at_95%_flux_surface_______________________________________ (q95)_________________________      3.2500000000000000E+00 ITV
 Cylindrical_safety_factor_(qcyl)________________________________________ (qstar)_______________________      2.6936026936026933E+00    
 Total_plasma_beta_______________________________________________________ (beta)________________________      4.1211127063834022E-02 ITV
 Total_poloidal_beta_____________________________________________________ (betap)_______________________      1.2937022144096320E+00 OP 
 Total_toroidal_beta_____________________________________________________ ______________________________      4.2567110360665704E-02 OP 
 Fast_alpha_beta_________________________________________________________ (betaft)______________________      5.7129737522229745E-03 OP 
 Beam_ion_beta___________________________________________________________ (betanb)______________________      0.0000000000000000E+00 OP 
 (Fast_alpha_+_beam_physics_variables.beta)/(thermal_physics_variables.be (gammaft)_____________________      1.6093720994647698E-01 OP 
 Thermal_beta____________________________________________________________ ______________________________      3.5498153311611047E-02 OP 
 Thermal_poloidal_beta___________________________________________________ ______________________________      1.1143601939240761E+00 OP 
 Thermal_toroidal_physics_variables.beta_(=_beta-exp)____________________ ______________________________      3.6666160750096197E-02 OP 
 2nd_stability_physics_variables.beta_:_beta_p_/_(R/a)___________________ (eps*betap)___________________      4.3123407146987730E-01    
 2nd_stability_physics_variables.beta_upper_limit________________________ (epbetmax)____________________      1.3799999999999999E+00    
 Beta_g_coefficient______________________________________________________ (dnbeta)______________________      4.5988770327144692E+00    
 Normalised_thermal_beta_________________________________________________ ______________________________      2.7232235515564516E+00    
 Normalised_total_beta___________________________________________________ ______________________________      3.1614915520044824E+00    
 Normalised_toroidal_beta________________________________________________ (normalised_toroidal_beta)____      3.2655151505571816E+00    
 Limit_on_thermal_beta___________________________________________________ (betalim)_____________________      5.9947939960800882E-02    
 Plasma_thermal_energy_(J)_______________________________________________ ______________________________      1.7452406882304351E+09 OP 
 Total_plasma_internal_energy_(J)________________________________________ (total_plasma_internal_energy)      2.0261148552793102E+09 OP 
 Electron_temperature_(keV)______________________________________________ (te)__________________________      1.5921997584330084E+01 ITV
 Electron_temperature_on_axis_(keV)______________________________________ (te0)_________________________      3.5276489078165163E+01    
 Ion_temperature_(keV)___________________________________________________ (ti)__________________________      1.5921997584330084E+01    
 Ion_temperature_on_axis_(keV)___________________________________________ (ti0)_________________________      3.5276489078165163E+01    
 Electron_temp.,_density_weighted_(keV)__________________________________ (ten)_________________________      1.7792506216798941E+01    
 Electron_density_(/m3)__________________________________________________ (dene)________________________      8.1626109346450358E+19 ITV
 Electron_density_on_axis_(/m3)__________________________________________ (ne0)_________________________      1.0736606446760729E+20 OP 
 Line-averaged_electron_density_(/m3)____________________________________ (dnla)________________________      9.0396656629566013E+19 OP 
 Line-averaged_electron_density_/_Greenwald_density______________________ (dnla_gw)_____________________      1.1999999999999993E+00 OP 
 Ion_density_(/m3)_______________________________________________________ (dnitot)______________________      7.0189852668174246E+19 OP 
 Fuel_density_(/m3)______________________________________________________ (deni)________________________      6.2297851917023879E+19 OP 
 Total_impurity_density_with_Z_>_2_(no_He)_(/m3)_________________________ (dnz)_________________________      7.4235203143890528E+16 OP 
 Helium_ion_density_(thermalised_ions_only)_(/m3)________________________ (dnalp)_______________________      7.7925511123102249E+18 OP 
 Proton_density_(/m3)____________________________________________________ (dnprot)______________________      2.5214435696244116E+16 OP 
 Hot_beam_density_(/m3)__________________________________________________ (dnbeam)______________________      0.0000000000000000E+00 OP 
 Density_limit_from_scaling_(/m3)________________________________________ (dnelimt)_____________________      7.5330547191305060E+19 OP 
 Density_limit_(enforced)_(/m3)__________________________________________ (boundu(9)*dnelimt)___________      7.5330547191305060E+19 OP 
 Helium_ion_density_(thermalised_ions_only)_/_electron_density___________ (ralpne)______________________      9.5466403761030133E-02 ITV
 H__concentration________________________________________________________ (fimp(01))____________________      7.6351876687150155E-01 OP 
 He_concentration________________________________________________________ (fimp(02))____________________      9.5466403761030133E-02    
 Be_concentration________________________________________________________ (fimp(03))____________________      0.0000000000000000E+00    
 C__concentration________________________________________________________ (fimp(04))____________________      0.0000000000000000E+00    
 N__concentration________________________________________________________ (fimp(05))____________________      0.0000000000000000E+00    
 O__concentration________________________________________________________ (fimp(06))____________________      0.0000000000000000E+00    
 Ne_concentration________________________________________________________ (fimp(07))____________________      0.0000000000000000E+00    
 Si_concentration________________________________________________________ (fimp(08))____________________      0.0000000000000000E+00    
 Ar_concentration________________________________________________________ (fimp(09))____________________      0.0000000000000000E+00    
 Fe_concentration________________________________________________________ (fimp(10))____________________      0.0000000000000000E+00    
 Ni_concentration________________________________________________________ (fimp(11))____________________      0.0000000000000000E+00    
 Kr_concentration________________________________________________________ (fimp(12))____________________      0.0000000000000000E+00    
 Xe_concentration________________________________________________________ (fimp(13))____________________      8.9945414081675534E-04 ITV
 W__concentration________________________________________________________ (fimp(14))____________________      1.0000000000000001E-05    
 Average_mass_of_all_ions_(amu)__________________________________________ (aion)________________________      2.8028271593730434E+00 OP 
 Effective_charge________________________________________________________ (zeff)________________________      3.4275975128677674E+00    
 Density_profile_factor__________________________________________________ (alphan)______________________      1.0000000000000000E+00    
 Plasma_profile_model____________________________________________________ (ipedestal)___________________              1    
 Density_pedestal_r/a_location___________________________________________ (rhopedn)_____________________      9.4000000000000006E-01    
 Electron_density_pedestal_height_(/m3)__________________________________ (neped)_______________________      6.4030965112609300E+19 OP 
 Electron_density_at_pedestal_/_nGW______________________________________ (fgwped_out)__________________      8.4999999999999998E-01    
 Temperature_pedestal_r/a_location_______________________________________ (rhopedt)_____________________      9.4000000000000006E-01    
